ae_image_path,light_environment,confidence_vector
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01950731\ILSVRC2012_val_00027270.JPEG,l4,"[4.28579561e-02 8.17046091e-02 5.12471132e-04 3.25548872e-02
 6.68762386e-01 9.68789235e-02 3.38985655e-03 2.94418773e-03
 1.18905073e-02 3.34823042e-01 8.86703134e-02 2.04337947e-03
 2.75734160e-03 8.09643939e-02 1.68195903e-01 3.74685903e-03
 2.79085780e-03 2.45992420e-03 7.55230114e-02 1.00000000e+00
 1.00174434e-01 2.79919780e-03 5.39447693e-03 4.29734625e-02
 3.98653699e-03 3.69463256e-03 3.59403901e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01950731\ILSVRC2012_val_00038214.JPEG,l4,"[0.16330034 0.20028102 0.00104024 0.02300148 0.43022636 0.08184375
 0.0062825  0.00626598 0.02102058 0.39299592 0.20435324 0.00692788
 0.00523177 0.0509501  0.11238451 0.00763761 0.00661784 0.00419661
 0.09518462 1.         0.5981985  0.00626297 0.00674051 0.10080961
 0.00787536 0.00758868 0.00582174]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01950731\ILSVRC2012_val_00041924.JPEG,l4,"[1.1796407e-02 7.7525866e-03 3.3884216e-04 1.9252980e-02 1.0000000e+00
 6.3812234e-02 2.2710320e-03 2.2108871e-03 2.6929148e-02 2.7062824e-01
 5.7180417e-03 2.4448491e-03 1.5951144e-03 1.3141088e-01 1.1077143e-01
 2.5489195e-03 1.7906412e-03 2.4035450e-03 9.8548949e-02 5.7991874e-01
 3.8389660e-02 2.1478182e-03 2.6569203e-03 1.6930315e-01 2.5880577e-03
 2.5703039e-03 2.3652178e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01983481\ILSVRC2012_val_00015749.JPEG,l4,"[0.06060166 0.00776245 0.00502517 0.03035598 0.10199197 0.15070833
 0.00146257 0.00169462 0.01413936 0.2321115  1.         0.00884848
 0.0019003  0.03676191 0.19192973 0.00150433 0.00135162 0.00221167
 0.11447809 0.11182698 0.02409773 0.00148583 0.00246631 0.1369092
 0.00147752 0.00147312 0.00169013]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01983481\ILSVRC2012_val_00016947.JPEG,l4,"[1.00000000e+00 1.27767315e-02 3.67367337e-03 3.92217562e-03
 1.52299270e-01 9.36539471e-02 1.14067155e-03 1.19239988e-03
 9.32274852e-03 4.08789575e-01 8.45422685e-01 4.40461189e-03
 1.18048058e-03 1.31934844e-02 4.10511531e-02 1.20559940e-03
 9.82763479e-04 1.82871032e-03 1.51651055e-02 5.57221249e-02
 8.60321708e-03 1.03177584e-03 1.18451717e-03 1.86646897e-02
 1.08824717e-03 1.07751915e-03 1.82470086e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01983481\ILSVRC2012_val_00019856.JPEG,l4,"[5.0187677e-01 1.3406786e-02 9.5582969e-04 3.1527840e-03 4.8601836e-01
 1.6855972e-01 1.7017880e-04 1.8511135e-04 5.9509440e-03 1.0000000e+00
 9.0436973e-02 8.4332582e-03 2.1267033e-04 5.8706086e-03 2.8063880e-02
 1.7568817e-04 1.5309497e-04 3.9051633e-04 3.4039773e-02 4.7570413e-01
 4.5460839e-02 1.6307221e-04 2.0492026e-04 9.8747805e-02 1.7671393e-04
 1.8257073e-04 2.3873018e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01984695\ILSVRC2012_val_00039918.JPEG,l4,"[0.8040967  0.15604264 0.0898179  0.2543955  0.3333     0.08427697
 0.11158513 0.08822831 0.32718742 0.29223463 0.34020317 0.06927638
 0.06951363 0.47340244 0.28168425 0.10659555 0.08747911 0.21524423
 0.49510458 0.68912774 0.06561426 0.09892707 0.09668776 1.
 0.10750389 0.09647121 0.14238738]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01984695\ILSVRC2012_val_00042315.JPEG,l4,"[1.0000000e+00 5.0837390e-02 1.2809110e-03 3.4482337e-03 9.6850388e-02
 3.4845602e-03 1.3028539e-03 1.1552175e-03 3.7080240e-03 1.8655784e-01
 7.2865337e-02 3.6919939e-03 1.2057561e-03 3.0480307e-03 1.3742151e-02
 1.3353185e-03 1.2859497e-03 1.4550707e-03 5.9383656e-03 4.2317830e-02
 6.7318423e-04 1.2788303e-03 1.4490905e-03 1.2662020e-02 1.2381161e-03
 1.1685897e-03 1.7497834e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n01984695\ILSVRC2012_val_00042536.JPEG,l4,"[1.         0.1430563  0.02609125 0.02937986 0.42048913 0.09244191
 0.0321926  0.03216337 0.05715289 0.48313114 0.11943921 0.01517703
 0.02843291 0.03677558 0.3991164  0.02742371 0.02816801 0.0582044
 0.03082299 0.40591303 0.03219021 0.03159265 0.03143319 0.06921139
 0.02813273 0.02834048 0.06847391]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02002724\ILSVRC2012_val_00003011.JPEG,l4,"[0.3259431  0.05233115 0.02003051 0.01336942 0.01873366 1.
 0.00560339 0.00772961 0.00442619 0.02787741 0.49901286 0.11216964
 0.00734236 0.01370861 0.04465433 0.00559893 0.00791078 0.00369114
 0.0141156  0.17964329 0.5627285  0.00661313 0.0114646  0.00242373
 0.00539363 0.00578421 0.00280571]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02002724\ILSVRC2012_val_00018159.JPEG,l4,"[1.1553307e-01 1.0402789e-01 7.9633631e-03 2.5334507e-03 5.8216043e-02
 7.8369027e-01 2.1237778e-03 2.4882390e-03 2.2686659e-03 3.4687940e-03
 1.9716762e-01 2.4834597e-02 2.1982454e-03 3.5678197e-03 6.3559157e-04
 2.4462806e-03 2.0923782e-03 1.2980173e-03 2.7759057e-03 8.9389406e-02
 1.0000000e+00 2.3709747e-03 2.6080376e-03 2.3087773e-03 2.3311719e-03
 2.2173054e-03 1.7648154e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02002724\ILSVRC2012_val_00021872.JPEG,l4,"[0.1644058  0.47809798 0.04236706 0.02455802 0.03701852 0.34201455
 0.0110615  0.015976   0.01061377 0.03759755 0.5545985  0.8986572
 0.0148322  0.01992729 0.2675725  0.01265249 0.01592008 0.00709552
 0.0395794  0.04313869 1.         0.01277593 0.0185511  0.01476434
 0.01177529 0.01258967 0.00928938]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02056570\ILSVRC2012_val_00007988.JPEG,l4,"[2.93372750e-01 1.28085455e-02 1.78245376e-04 5.23011608e-04
 8.55457544e-01 7.16977417e-01 1.16841482e-04 1.91821717e-04
 5.06452238e-03 7.06173062e-01 2.53743678e-01 3.07006616e-04
 1.24574915e-04 4.41786647e-03 6.51959538e-01 1.11239497e-04
 1.25796912e-04 3.50513728e-04 2.85037933e-03 1.00000000e+00
 3.96248400e-01 1.11577952e-04 2.93968071e-04 1.76135693e-02
 1.15713425e-04 1.01534053e-04 1.77706490e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02056570\ILSVRC2012_val_00008279.JPEG,l4,"[1.0000000e+00 6.9006704e-02 1.6231561e-04 1.7533614e-03 1.5898135e-01
 1.6517347e-01 1.3430532e-04 2.3779302e-04 4.7452687e-03 2.4863720e-02
 8.0200773e-01 7.6387438e-04 1.5923350e-04 4.5710816e-03 1.1208385e-01
 1.4864214e-04 1.5228709e-04 3.1054841e-04 2.7205918e-03 3.1224200e-01
 8.5610285e-02 1.4317629e-04 3.6889428e-04 9.8429061e-03 1.5362460e-04
 1.3815412e-04 1.7447885e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02056570\ILSVRC2012_val_00023617.JPEG,l4,"[0.7760059  0.11000511 0.01526028 0.07813412 0.579896   0.19877703
 0.01310761 0.01613035 0.08590543 0.47656494 1.         0.11458474
 0.01528965 0.2217308  0.6434783  0.01410045 0.01281664 0.01938517
 0.22302026 0.8267691  0.2145152  0.01373728 0.02720476 0.21077509
 0.0133647  0.01288001 0.01878643]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02056570\ILSVRC2012_val_00035982.JPEG,l4,"[4.74400282e-01 6.55315876e-01 1.58606286e-04 1.02626323e-03
 7.62034833e-01 1.80096671e-01 1.14206778e-04 2.28029327e-04
 3.65502690e-03 1.00000000e+00 1.54799372e-01 1.12621218e-03
 1.88320206e-04 1.25118834e-03 3.95749137e-03 1.29544860e-04
 1.18292803e-04 5.77459636e-04 3.45455366e-03 5.96571386e-01
 1.07113108e-01 1.18848257e-04 4.12614318e-04 2.78532133e-02
 1.28553656e-04 1.20036035e-04 1.15863404e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02056570\ILSVRC2012_val_00044119.JPEG,l4,"[6.52892113e-01 6.43037200e-01 1.29731168e-04 1.18934968e-03
 8.91117513e-01 9.14004087e-01 1.15645562e-04 1.85128636e-04
 3.59510407e-02 9.45196807e-01 9.53192651e-01 6.65433545e-05
 1.42364806e-04 1.25610521e-02 8.57279837e-01 1.14570394e-04
 1.17041025e-04 5.45921270e-04 1.16356416e-02 1.00000000e+00
 4.59303975e-01 1.09437744e-04 2.73988262e-04 5.85085005e-02
 1.19126336e-04 1.13546790e-04 1.44954523e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02058221\ILSVRC2012_val_00005988.JPEG,l4,"[0.0297704  0.06287931 0.0128901  0.01717127 0.4959126  1.
 0.0026765  0.00338548 0.04909144 0.05966243 0.27786016 0.00399696
 0.00343267 0.06929126 0.0466911  0.002763   0.00306455 0.00556166
 0.04200638 0.12460526 0.08329802 0.00278785 0.00501956 0.04499163
 0.00259696 0.00261775 0.00363235]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02058221\ILSVRC2012_val_00008106.JPEG,l4,"[0.02502765 0.07343329 0.01055275 0.01439614 0.10142888 0.45751792
 0.00208253 0.00275099 0.05674335 0.02267253 0.06297011 0.00979879
 0.0025396  0.01986892 1.         0.00209699 0.00182891 0.00629694
 0.04660745 0.13774215 0.3027158  0.00187397 0.00397817 0.05211424
 0.00208614 0.0020384  0.00268669]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02058221\ILSVRC2012_val_00038864.JPEG,l4,"[1.28819403e-04 4.16012585e-01 5.97347331e-04 4.25304679e-05
 9.62876007e-02 1.00000000e+00 1.06539133e-04 1.56756403e-04
 9.41531733e-04 1.77848589e-04 3.62033173e-02 2.00329674e-03
 1.34574773e-04 2.26228824e-03 9.47297812e-01 1.15127019e-04
 1.14407499e-04 3.18584935e-04 1.17611729e-04 1.25906635e-02
 6.30417287e-01 9.15554119e-05 1.33263922e-04 6.44833669e-02
 1.09565626e-04 1.13600610e-04 1.23707301e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02074367\ILSVRC2012_val_00014550.JPEG,l4,"[5.4989970e-01 6.8204415e-01 2.8011599e-04 3.3537752e-03 6.6528398e-01
 9.9606991e-01 4.9819524e-04 6.1822787e-04 1.3207661e-02 8.2718968e-01
 1.0000000e+00 1.1116476e-03 4.7534055e-04 4.7074533e-03 9.7025603e-01
 5.3364207e-04 4.7406057e-04 1.2608967e-03 2.0821132e-02 8.6910558e-01
 9.1371614e-01 4.9364677e-04 7.3789101e-04 2.9104549e-01 4.6525348e-04
 5.4211781e-04 4.9658859e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02074367\ILSVRC2012_val_00017048.JPEG,l4,"[7.5254667e-01 2.3879118e-03 3.1915656e-04 2.4439620e-03 9.7502989e-01
 1.5756276e-01 5.0938199e-04 5.6794391e-04 5.5986267e-02 8.5573554e-01
 3.0108225e-01 1.2258118e-03 6.7191588e-04 7.2664563e-03 7.7820861e-01
 5.4500886e-04 4.3049455e-04 2.5285184e-03 2.6522148e-02 1.0000000e+00
 6.6468026e-03 4.7991332e-04 8.6522545e-04 3.1374112e-01 6.3159055e-04
 5.5456796e-04 8.9148642e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02074367\ILSVRC2012_val_00033885.JPEG,l4,"[8.77483040e-02 6.17761305e-03 8.57153791e-04 4.74496931e-03
 1.00000000e+00 1.13122473e-02 1.32508040e-03 1.62547198e-03
 2.80963741e-02 5.87696970e-01 8.57691653e-03 5.53253479e-03
 1.64137536e-03 4.58037667e-03 1.17682375e-01 1.60677289e-03
 1.36990251e-03 1.51889888e-03 1.37710655e-02 3.67662162e-01
 9.36643407e-03 1.27394940e-03 1.60769827e-03 3.25141102e-02
 1.42486452e-03 1.51343748e-03 1.74079998e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02074367\ILSVRC2012_val_00043544.JPEG,l4,"[3.3578160e-01 7.8224130e-03 7.8428455e-04 4.7149062e-03 4.5265022e-01
 3.4945789e-01 1.4138661e-03 1.9668464e-03 1.2947626e-02 2.3633416e-01
 3.3572969e-01 7.8428455e-04 2.1193379e-03 1.7553627e-02 1.5147375e-01
 1.5162255e-03 1.3880834e-03 1.5758615e-03 9.8057743e-03 1.0000000e+00
 1.1036864e-01 1.3887711e-03 2.4811237e-03 5.4270711e-02 1.3583247e-03
 1.3499309e-03 1.9627127e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02085620\ILSVRC2012_val_00002921.JPEG,l4,"[0.10247602 0.0164714  0.48897377 0.51952577 0.28592503 0.17435178
 0.32789817 0.37995884 0.58298385 1.         0.02952022 0.16447262
 0.3984217  0.45524314 0.03726333 0.3460583  0.32610542 0.74471766
 0.3613765  0.05104139 0.05639792 0.34011376 0.4188216  0.6224126
 0.32173154 0.33716217 0.4314383 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02085620\ILSVRC2012_val_00011555.JPEG,l4,"[0.04688846 0.4821445  0.00344541 0.01112492 0.04456162 1.
 0.00210945 0.00307584 0.01859242 0.0580993  0.09743395 0.02801273
 0.0027009  0.02044275 0.32657316 0.00216825 0.0022679  0.0053588
 0.0877526  0.12007595 0.13867716 0.00214279 0.0044145  0.0123894
 0.00229842 0.0021932  0.00282324]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02085620\ILSVRC2012_val_00016688.JPEG,l4,"[0.4410146  0.27504176 0.09934641 0.13307291 0.2613894  0.602376
 0.06323389 0.09477378 0.21339464 0.08615378 0.4558909  0.34354877
 0.0773411  0.42704472 0.12012852 0.06740449 0.06811945 0.15724677
 0.27409568 1.         0.06408098 0.06885982 0.10491652 0.09702831
 0.06561643 0.06348741 0.08085749]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02085620\ILSVRC2012_val_00020016.JPEG,l4,"[1.         0.0714489  0.01356029 0.01282263 0.28539267 0.01686526
 0.01028411 0.01093851 0.0728429  0.4320455  0.03893982 0.12550458
 0.01076772 0.06197718 0.05867156 0.00968369 0.0102247  0.01824859
 0.05879045 0.12133553 0.9445836  0.00902009 0.01043446 0.10006542
 0.00890242 0.00965243 0.01407379]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02085620\ILSVRC2012_val_00049159.JPEG,l4,"[0.17195451 0.01521762 0.01772645 0.02165443 0.06725989 0.36444372
 0.01385196 0.01627966 0.04395076 0.09957717 1.         0.02482706
 0.01339403 0.02579409 0.15496506 0.012476   0.0141716  0.02218007
 0.0340259  0.17786478 0.06649796 0.01410071 0.01771006 0.09669578
 0.01194651 0.01207238 0.02191464]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02094433\ILSVRC2012_val_00000949.JPEG,l4,"[0.06613279 0.601675   0.00484822 0.00335195 0.0914509  0.6850663
 0.001996   0.00249728 0.00562013 1.         0.38587213 0.02120286
 0.00221918 0.0095842  0.15737866 0.0017963  0.00210718 0.00407612
 0.01092358 0.05044452 0.71808267 0.00193963 0.00322101 0.00989707
 0.00182992 0.00181246 0.00294582]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02094433\ILSVRC2012_val_00009244.JPEG,l4,"[0.4162975  0.16535275 0.05456565 0.06396946 0.49159414 0.586296
 0.02136826 0.02813948 0.02634707 1.         0.13146205 0.24048853
 0.02694649 0.04994459 0.1979224  0.02319278 0.02309531 0.03219464
 0.1484184  0.23863298 0.11350409 0.02323994 0.03982336 0.06187275
 0.02121807 0.0223765  0.03205732]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02094433\ILSVRC2012_val_00039256.JPEG,l4,"[0.11334253 0.05834272 0.08177761 0.11630273 0.052913   0.4013904
 0.02934472 0.03872604 0.07033236 0.18476303 0.16796786 0.08639532
 0.03427744 0.20636529 0.10137667 0.02841697 0.03010258 0.05026552
 0.23471783 0.03810674 1.         0.03042452 0.0500381  0.05699899
 0.02902473 0.02774367 0.03487802]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02094433\ILSVRC2012_val_00040036.JPEG,l4,"[0.08915341 0.05243576 0.00327037 0.00208531 0.16827823 0.08362795
 0.00116322 0.0013563  0.00252638 0.2487442  0.06114578 0.00735909
 0.00129273 0.0088964  0.08557115 0.00112253 0.00124766 0.00189248
 0.0055867  1.         0.13186592 0.00110759 0.00156755 0.00560932
 0.00113792 0.00118775 0.00131267]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099601\ILSVRC2012_val_00008772.JPEG,l4,"[1.1245920e-01 1.4667939e-01 1.6651120e-03 7.1968522e-04 3.1558946e-01
 1.0000000e+00 7.3320174e-04 6.3089165e-04 2.0282288e-04 7.9742096e-02
 9.3690664e-01 1.5831487e-03 5.8375136e-04 1.7188974e-03 8.1168208e-03
 7.3306018e-04 6.3045922e-04 3.0830107e-04 5.3990390e-03 2.7518520e-01
 6.9710600e-01 6.8689010e-04 5.7279988e-04 4.7130737e-04 7.6987781e-04
 8.0176594e-04 5.9973367e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099601\ILSVRC2012_val_00011373.JPEG,l4,"[0.12052215 1.         0.25358838 0.08719147 0.03209395 0.00871011
 0.0939246  0.07153735 0.10907572 0.07657927 0.10834098 0.09480631
 0.05970319 0.13101716 0.07991809 0.08830886 0.07215014 0.0687193
 0.1140257  0.02537132 0.17305669 0.07697775 0.08283861 0.0588802
 0.1053248  0.10464404 0.07672151]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099601\ILSVRC2012_val_00013611.JPEG,l4,"[0.3453816  0.06368106 0.04702726 0.03430235 0.06317054 0.85671127
 0.02203053 0.01625229 0.01777925 0.09593087 1.         0.03958951
 0.01698621 0.02149189 0.07877398 0.02321933 0.01916846 0.0178128
 0.02226815 0.08045743 0.0486443  0.01711135 0.01775846 0.01451486
 0.02358129 0.02198531 0.01768555]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099601\ILSVRC2012_val_00031917.JPEG,l4,"[1.7364387e-01 2.7366038e-02 1.7543305e-03 2.5053215e-03 1.7063899e-01
 6.6100436e-01 7.8756415e-04 5.9466064e-04 2.9679288e-03 6.7050770e-02
 1.2595536e-01 1.1925960e-03 6.0572714e-04 1.1305728e-02 5.7241585e-02
 8.1521942e-04 6.3482113e-04 7.6623913e-04 3.9461087e-02 1.0000000e+00
 6.6805496e-03 6.8502844e-04 7.6111604e-04 1.6020489e-03 8.3947391e-04
 8.4058527e-04 5.5976486e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099601\ILSVRC2012_val_00047737.JPEG,l4,"[7.6445704e-04 8.1599958e-02 1.0455942e-03 7.8627618e-04 3.7648475e-03
 7.5747818e-01 3.9319982e-04 3.7964340e-04 4.6678717e-04 1.2091708e-02
 3.9249919e-02 1.2055335e-03 3.2821405e-04 1.1794352e-03 6.2038794e-02
 4.5183729e-04 3.5259858e-04 3.6618658e-04 3.3881231e-03 3.7318025e-02
 1.0000000e+00 3.7741690e-04 3.6400920e-04 6.0036080e-04 4.6869720e-04
 4.3012534e-04 3.4664071e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099712\ILSVRC2012_val_00000375.JPEG,l4,"[0.20593524 0.03506307 0.00258696 0.00968364 0.5031187  0.00623163
 0.00173485 0.00165555 0.052375   0.72677547 0.30864066 0.01958602
 0.00189263 0.06998019 0.02419461 0.00193735 0.00165407 0.00206519
 0.08471648 1.         0.04862764 0.00163821 0.00230403 0.01762055
 0.00170751 0.00168473 0.00155298]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099712\ILSVRC2012_val_00009984.JPEG,l4,"[0.5604467  0.75196314 0.01214933 0.11450329 0.22732565 0.5073628
 0.00869745 0.01072177 0.09504318 1.         0.4822884  0.01631745
 0.01170844 0.04258857 0.01444228 0.00774619 0.0070803  0.08788896
 0.04869229 0.31382313 0.65509695 0.00770934 0.01993585 0.02093216
 0.00882049 0.00806846 0.00821748]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099712\ILSVRC2012_val_00012170.JPEG,l4,"[0.3766367  0.50206757 0.01924548 0.05078813 1.         0.24482824
 0.01161837 0.01077368 0.12802278 0.08220275 0.23805566 0.09923551
 0.0103862  0.04161777 0.50034976 0.01150947 0.00933052 0.0174993
 0.05764448 0.908729   0.29148197 0.00985281 0.01569285 0.11604914
 0.01226374 0.01192622 0.01082282]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099712\ILSVRC2012_val_00027534.JPEG,l4,"[0.12251454 0.02687252 0.01597091 0.03054601 1.         0.01651211
 0.01158567 0.01291564 0.07132244 0.35164866 0.02603724 0.04335444
 0.01258578 0.08898863 0.04393068 0.01125258 0.01171089 0.0151805
 0.25492674 0.16883913 0.0780805  0.01068951 0.01270396 0.2406232
 0.01113191 0.01239232 0.01028148]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02099712\ILSVRC2012_val_00041878.JPEG,l4,"[0.04317623 0.39563787 0.03782108 0.07815555 0.10474549 0.1971237
 0.02779495 0.0320692  0.7525211  0.16064695 0.17270687 0.1689023
 0.02920148 0.829684   0.01149498 0.02717115 0.02400956 0.03199464
 0.20758846 0.13461196 0.55882806 0.0259647  0.03673206 1.
 0.02567411 0.0260082  0.01878185]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02106662\ILSVRC2012_val_00002012.JPEG,l4,"[0.0911251  0.11636813 0.0920589  0.01656077 0.11674207 0.52578706
 0.00797991 0.00825064 0.30852202 0.14497095 0.21414363 0.59230816
 0.00694059 0.05097342 0.20275098 0.00865307 0.00720374 0.01155575
 0.03146312 0.25882816 1.         0.00797137 0.00810994 0.64829826
 0.00883067 0.00869342 0.00847678]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02106662\ILSVRC2012_val_00024896.JPEG,l4,"[1.6169867e-02 2.5821924e-02 6.0562906e-03 2.9932235e-03 6.9699883e-01
 9.1563366e-02 5.2461197e-04 6.2354741e-04 7.2539081e-03 2.0824095e-02
 1.6212830e-02 1.2169008e-02 5.2004115e-04 7.9394765e-03 2.0740144e-02
 5.8827043e-04 5.0999405e-04 1.5201316e-03 1.3033772e-02 1.0000000e+00
 2.6487398e-01 5.1389803e-04 9.0713275e-04 3.8913853e-02 5.8152259e-04
 5.8007380e-04 4.1586996e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02106662\ILSVRC2012_val_00030773.JPEG,l4,"[9.1859825e-02 1.4637603e-01 5.3054173e-03 1.5029145e-03 3.6915269e-01
 1.0000000e+00 4.4271915e-04 4.2917111e-04 3.7977237e-03 1.5962577e-01
 3.8481462e-01 3.0407552e-02 4.1203626e-04 2.6547073e-03 6.1728382e-01
 4.3492156e-04 3.5387347e-04 1.3605698e-03 2.1576928e-03 8.7102249e-02
 3.7666795e-01 3.8067688e-04 5.8091863e-04 4.8124408e-03 4.7604908e-04
 4.3705586e-04 5.8008352e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02113799\ILSVRC2012_val_00005936.JPEG,l4,"[8.26180458e-01 8.81200016e-01 2.24650154e-04 1.15033123e-03
 5.65631032e-01 9.38567936e-01 1.01023885e-04 8.99435327e-05
 1.60586182e-03 6.52940631e-01 1.00000000e+00 2.78812975e-01
 9.15558558e-05 3.31864576e-03 6.84715509e-01 1.07895554e-04
 9.62104168e-05 2.80745298e-04 1.54579272e-02 7.86589503e-01
 9.58250403e-01 9.83430291e-05 1.14321105e-04 3.62842292e-01
 1.16453135e-04 1.15756717e-04 6.60324222e-05]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l4\param_1\n02113799\ILSVRC2012_val_00026130.JPEG,l4,"[2.5265837e-01 1.0000000e+00 3.5831190e-04 1.0277072e-02 6.3861400e-02
 8.9579779e-01 1.4647472e-04 1.8733338e-04 9.9943113e-04 1.8381659e-02
 5.3844422e-01 5.8700837e-04 1.4469150e-04 1.4392241e-03 2.8803205e-01
 1.6126274e-04 1.5103869e-04 2.5190011e-04 2.9378306e-02 2.6211572e-01
 7.2092289e-01 1.5139252e-04 2.7381652e-04 2.7880850e-03 1.8796157e-04
 1.7785782e-04 1.3247241e-04]"
